Status,Age Group,Education,AI Risk,Years of Experience,Monthly Salary (INR),Industry_Education,Industry_Finance,Industry_Healthcare,Industry_Retail,Industry_Technology,Location_Bangalore,Location_Delhi,Location_Hyderabad,Location_Mumbai,Location_Rural,Location_Suburban,Location_Urban,Year,Month,Day
0,2,5,1,18.0,81500.0,0,0,0,1,0,0,0,0,0,0,0,1,2024,7,27
1,2,1,3,18.0,61600.0,0,0,0,1,0,0,0,0,0,1,0,0,2024,7,28
0,1,5,1,15.0,83100.0,1,0,0,0,0,0,0,0,0,0,0,1,2024,7,29
1,5,4,1,16.0,68500.0,1,0,0,0,0,0,0,0,1,0,0,0,2024,7,30
0,2,3,2,23.0,140600.0,0,1,0,0,0,0,0,0,0,1,0,0,2024,7,31
1,1,3,1,28.0,68500.0,1,0,0,0,0,0,0,1,0,0,0,0,2024,8,1
0,2,4,1,13.0,57100.0,0,0,0,1,0,0,0,0,0,0,0,1,2024,8,2
1,5,4,3,4.0,97800.0,0,0,0,1,0,0,0,0,0,0,1,0,2024,8,3
1,1,5,2,0.0,86600.0,0,0,0,1,0,0,0,1,0,0,0,0,2024,8,4
1,4,3,1,15.0,81800.0,0,0,1,0,0,0,0,1,0,0,0,0,2024,8,5
0,2,5,3,18.0,74700.0,0,0,1,0,0,0,0,0,0,0,0,1,2024,8,6
1,1,4,1,27.0,103400.0,0,0,1,0,0,0,0,0,0,0,0,1,2024,8,7
0,5,3,3,10.0,88800.0,0,0,0,1,0,0,0,1,0,0,0,0,2024,8,8
1,4,3,1,29.0,133800.0,1,0,0,0,0,0,0,0,0,0,0,1,2024,8,9
1,2,3,3,18.0,36200.0,0,0,1,0,0,0,0,0,0,0,0,1,2024,8,10
0,1,1,1,15.0,90900.0,0,1,0,0,0,0,0,0,1,0,0,0,2024,8,11
1,1,4,2,15.0,103800.0,0,1,0,0,0,0,0,0,0,0,0,1,2024,8,12
0,1,1,1,1.0,109300.0,0,0,1,0,0,0,0,0,0,1,0,0,2024,8,13
0,2,4,3,28.0,73000.0,0,0,0,0,1,0,0,1,0,0,0,0,2024,8,14
0,1,4,3,15.0,102400.0,0,0,1,0,0,0,0,0,0,0,1,0,2024,8,15
0,4,4,1,15.0,140300.0,0,0,1,0,0,0,1,0,0,0,0,0,2024,8,16
1,3,1,3,14.5,32800.0,0,0,1,0,0,0,0,0,0,0,0,1,2024,8,17
1,4,3,2,15.0,132400.0,0,0,1,0,0,0,1,0,0,0,0,0,2024,8,18
1,5,5,3,16.0,15200.0,0,0,0,1,0,0,0,1,0,0,0,0,2024,8,19
0,4,3,3,15.0,60600.0,0,0,0,1,0,0,0,0,0,0,0,1,2024,8,20
0,4,2,3,19.0,70900.0,0,0,0,1,0,0,0,0,0,0,0,1,2024,8,21
1,2,4,1,11.0,132100.0,0,0,1,0,0,0,0,1,0,0,0,0,2024,8,22
1,4,1,2,15.0,146900.0,0,1,0,0,0,1,0,0,0,0,0,0,2024,8,23
0,3,4,1,18.0,74600.0,0,0,1,0,0,0,1,0,0,0,0,0,2024,8,24
1,1,2,3,15.0,145600.0,0,1,0,0,0,0,1,0,0,0,0,0,2024,8,25
1,1,2,3,15.0,72800.0,0,0,0,0,1,0,1,0,0,0,0,0,2024,8,26
0,3,5,1,29.0,30700.0,0,0,0,0,1,0,0,1,0,0,0,0,2024,8,27
1,4,5,3,15.0,72800.0,0,0,0,0,1,0,0,0,0,0,1,0,2024,8,28
1,5,5,3,16.0,11200.0,0,0,0,0,1,0,0,0,0,0,1,0,2024,8,29
0,1,4,2,15.0,18100.0,0,0,0,1,0,1,0,0,0,0,0,0,2024,8,30
1,1,1,3,15.0,43100.0,1,0,0,0,0,0,0,0,0,0,0,1,2024,8,31
0,4,5,2,15.0,62600.0,0,0,0,0,1,0,0,0,0,0,0,1,2024,9,1
0,2,4,3,19.0,137500.0,0,0,0,1,0,0,0,0,0,1,0,0,2024,9,2
1,1,3,2,7.0,87900.0,0,0,1,0,0,0,0,0,0,0,1,0,2024,9,3
1,1,3,3,28.0,78100.0,0,0,0,1,0,0,0,0,0,1,0,0,2024,9,4
1,2,1,2,18.0,74700.0,0,1,0,0,0,0,0,0,0,1,0,0,2024,9,5
1,2,5,1,18.0,118800.0,0,0,0,1,0,0,0,0,0,0,1,0,2024,9,6
0,2,1,3,21.0,144100.0,1,0,0,0,0,1,0,0,0,0,0,0,2024,9,7
1,1,3,1,9.0,81800.0,0,0,1,0,0,0,0,0,1,0,0,0,2024,9,8
0,1,3,2,22.0,49500.0,0,0,0,0,1,0,0,0,0,0,1,0,2024,9,9
0,2,2,1,29.0,117500.0,0,0,1,0,0,0,0,0,0,0,0,1,2024,9,10
0,1,1,3,15.0,109800.0,0,0,0,0,1,0,1,0,0,0,0,0,2024,9,11
1,1,3,3,15.0,65500.0,0,1,0,0,0,0,0,0,0,0,0,1,2024,9,12
1,4,5,1,14.0,30000.0,0,0,0,0,1,0,0,0,0,0,0,1,2024,9,13
1,1,4,2,15.0,62100.0,1,0,0,0,0,0,0,0,0,1,0,0,2024,9,14
1,2,4,1,14.0,104400.0,0,0,0,1,0,0,0,0,0,0,0,1,2024,9,15
0,1,5,1,15.0,116100.0,1,0,0,0,0,0,1,0,0,0,0,0,2024,9,16
1,1,1,3,15.0,58700.0,0,0,0,0,1,0,0,1,0,0,0,0,2024,9,17
0,1,4,2,15.0,19000.0,0,0,0,0,1,0,0,0,0,0,0,1,2024,9,18
1,1,2,1,14.0,143200.0,0,0,0,1,0,0,0,0,0,0,0,1,2024,9,19
1,2,3,1,18.0,10100.0,0,0,0,1,0,1,0,0,0,0,0,0,2024,9,20
1,3,3,2,22.0,147100.0,0,0,1,0,0,0,0,1,0,0,0,0,2024,9,21
1,4,3,3,15.0,81800.0,0,0,1,0,0,0,1,0,0,0,0,0,2024,9,22
1,2,3,3,18.0,87800.0,0,0,0,0,1,0,0,1,0,0,0,0,2024,9,23
1,5,1,1,16.0,75000.0,0,0,0,0,1,0,0,0,0,1,0,0,2024,9,24
0,2,3,2,14.0,51800.0,0,1,0,0,0,1,0,0,0,0,0,0,2024,9,25
1,1,3,2,15.0,68500.0,1,0,0,0,0,0,0,0,0,0,0,1,2024,9,26
1,1,1,3,15.0,96300.0,0,0,0,0,1,0,0,1,0,0,0,0,2024,9,27
0,3,5,3,14.5,64500.0,0,0,0,1,0,0,1,0,0,0,0,0,2024,9,28
0,5,1,3,9.0,69400.0,0,0,0,0,1,0,1,0,0,0,0,0,2024,9,29
1,1,4,2,17.0,78100.0,0,0,0,1,0,0,0,0,0,0,0,1,2024,9,30
1,1,3,3,15.0,30100.0,0,0,1,0,0,0,0,0,0,0,1,0,2024,10,1
0,4,5,1,15.0,101500.0,0,0,0,0,1,0,0,0,0,0,1,0,2024,10,2
0,2,1,2,18.0,86300.0,0,0,0,1,0,0,0,1,0,0,0,0,2024,10,3
1,5,1,3,16.0,74700.0,0,1,0,0,0,0,0,0,0,0,0,1,2024,10,4
0,1,4,3,15.0,90400.0,0,1,0,0,0,0,0,1,0,0,0,0,2024,10,5
0,3,3,1,16.0,118500.0,0,0,0,0,1,0,0,0,1,0,0,0,2024,10,6
1,1,3,3,2.0,23900.0,1,0,0,0,0,0,1,0,0,0,0,0,2024,10,7
0,2,2,1,10.0,81500.0,0,0,0,1,0,0,0,0,1,0,0,0,2024,10,8
1,1,3,2,23.0,113800.0,0,0,1,0,0,1,0,0,0,0,0,0,2024,10,9
0,5,4,1,8.0,132700.0,0,0,0,0,1,0,1,0,0,0,0,0,2024,10,10
1,2,4,3,2.0,26800.0,0,0,0,0,1,1,0,0,0,0,0,0,2024,10,11
0,1,4,2,10.0,52200.0,0,0,0,1,0,0,0,0,0,1,0,0,2024,10,12
1,3,1,3,14.5,55000.0,0,0,1,0,0,0,0,0,1,0,0,0,2024,10,13
0,1,4,3,30.0,99500.0,0,0,0,0,1,0,1,0,0,0,0,0,2024,10,14
1,4,4,3,15.0,104400.0,0,0,0,0,1,0,0,0,0,0,0,1,2024,10,15
1,1,5,3,7.0,99600.0,0,0,1,0,0,0,0,0,0,0,0,1,2024,10,16
1,2,3,2,26.0,112300.0,0,0,1,0,0,0,0,0,0,0,0,1,2024,10,17
1,1,2,2,15.0,78100.0,0,0,0,1,0,0,0,0,0,1,0,0,2024,10,18
1,5,2,3,9.0,9500.0,0,1,0,0,0,0,0,0,0,0,0,1,2024,10,19
1,1,4,3,15.0,16400.0,0,0,0,1,0,0,0,0,0,1,0,0,2024,10,20
1,3,3,2,0.0,147800.0,0,0,0,1,0,0,0,1,0,0,0,0,2024,10,21
0,5,3,3,2.0,74700.0,0,0,1,0,0,0,0,1,0,0,0,0,2024,10,22
0,2,5,3,26.0,43900.0,0,1,0,0,0,0,0,0,0,0,0,1,2024,10,23
0,2,2,2,18.0,69400.0,0,0,0,0,1,0,0,0,0,1,0,0,2024,10,24
0,1,1,3,15.0,123100.0,0,1,0,0,0,1,0,0,0,0,0,0,2024,10,25
1,3,3,1,14.5,59500.0,0,0,0,1,0,0,0,0,1,0,0,0,2024,10,26
1,1,2,3,15.0,78100.0,0,0,0,1,0,0,0,1,0,0,0,0,2024,10,27
0,2,3,3,18.0,115400.0,0,0,0,0,1,0,0,0,0,0,0,1,2024,10,28
0,4,2,2,15.0,13100.0,0,0,0,1,0,0,0,0,0,0,0,1,2024,10,29
1,3,5,1,5.0,74700.0,0,1,0,0,0,0,0,0,0,0,0,1,2024,10,30
1,5,5,3,16.0,81800.0,0,0,1,0,0,0,0,0,0,0,0,1,2024,10,31
1,1,3,3,28.0,78100.0,0,0,0,1,0,0,0,0,0,0,0,1,2024,11,1
1,2,3,3,18.0,130800.0,0,0,0,0,1,1,0,0,0,0,0,0,2024,11,2
1,5,5,3,16.0,133400.0,0,0,0,0,1,0,0,0,0,0,1,0,2024,11,3
1,2,5,3,24.0,100300.0,0,1,0,0,0,0,0,0,0,1,0,0,2024,11,4
1,5,3,1,16.0,68800.0,0,0,1,0,0,0,1,0,0,0,0,0,2024,11,5
1,5,5,3,5.0,22700.0,0,0,0,1,0,0,0,0,0,0,0,1,2024,11,6
1,1,5,3,2.0,58400.0,0,0,0,0,1,0,0,0,0,0,0,1,2024,11,7
1,2,5,1,21.0,40200.0,1,0,0,0,0,0,0,0,1,0,0,0,2024,11,8
1,1,1,3,15.0,74700.0,0,1,0,0,0,1,0,0,0,0,0,0,2024,11,9
1,2,3,1,22.0,78100.0,0,0,0,1,0,1,0,0,0,0,0,0,2024,11,10
1,5,5,1,16.0,99100.0,0,0,0,1,0,1,0,0,0,0,0,0,2024,11,11
1,2,5,2,18.0,37200.0,1,0,0,0,0,0,0,0,0,0,0,1,2024,11,12
1,3,4,3,14.5,142900.0,0,0,1,0,0,0,0,1,0,0,0,0,2024,11,13
0,5,1,3,16.0,20300.0,0,0,0,0,1,0,0,0,0,0,0,1,2024,11,14
1,1,1,3,23.0,56600.0,1,0,0,0,0,0,0,0,0,0,0,1,2024,11,15
1,4,5,3,15.0,117800.0,0,0,0,1,0,0,0,0,0,0,0,1,2024,11,16
1,2,3,3,18.0,64800.0,0,0,0,1,0,0,0,1,0,0,0,0,2024,11,17
1,5,3,2,0.0,28000.0,0,0,1,0,0,0,0,0,0,0,0,1,2024,11,18
0,4,4,2,15.0,78200.0,1,0,0,0,0,0,0,0,0,0,0,1,2024,11,19
1,5,3,3,16.0,94900.0,1,0,0,0,0,0,0,0,0,0,1,0,2024,11,20
0,4,1,3,15.0,16400.0,0,0,1,0,0,0,0,1,0,0,0,0,2024,11,21
0,4,4,3,15.0,67300.0,0,0,0,0,1,0,0,0,0,0,0,1,2024,11,22
1,3,2,1,14.5,6300.0,0,0,0,0,1,0,0,0,0,0,1,0,2024,11,23
1,2,4,3,18.0,81800.0,0,0,1,0,0,0,0,1,0,0,0,0,2024,11,24
1,3,5,3,7.0,63200.0,0,0,0,0,1,0,0,0,0,0,1,0,2024,11,25
0,5,4,2,29.0,53800.0,0,0,0,0,1,0,0,0,0,0,0,1,2024,11,26
0,2,1,2,18.0,106700.0,0,0,0,0,1,0,1,0,0,0,0,0,2024,11,27
0,5,1,3,16.0,81500.0,0,0,0,1,0,1,0,0,0,0,0,0,2024,11,28
1,2,3,1,18.0,15500.0,0,1,0,0,0,0,0,0,1,0,0,0,2024,11,29
1,1,4,2,11.0,107100.0,0,0,1,0,0,0,0,0,0,0,0,1,2024,11,30
1,1,5,1,18.0,53800.0,0,0,1,0,0,0,1,0,0,0,0,0,2024,12,1
0,3,4,3,21.0,35200.0,0,0,0,0,1,0,0,0,0,0,0,1,2024,12,2
1,3,2,1,14.5,81800.0,0,0,1,0,0,0,0,0,0,0,0,1,2024,12,3
1,2,3,3,18.0,46900.0,0,0,0,0,1,0,0,1,0,0,0,0,2024,12,4
0,4,1,1,23.0,149200.0,0,0,0,0,1,0,0,0,0,1,0,0,2024,12,5
1,1,5,1,15.0,37700.0,0,0,0,1,0,0,0,0,0,0,0,1,2024,12,6
1,4,4,3,15.0,121300.0,0,0,0,1,0,0,0,0,0,1,0,0,2024,12,7
1,2,3,3,6.0,78100.0,0,0,0,1,0,0,0,0,0,0,0,1,2024,12,8
1,1,5,2,15.0,95900.0,0,0,0,1,0,0,0,0,0,0,0,1,2024,12,9
1,2,5,3,18.0,100300.0,0,0,1,0,0,0,0,0,0,1,0,0,2024,12,10
1,1,3,3,15.0,50400.0,0,0,1,0,0,0,0,0,1,0,0,0,2024,12,11
1,3,2,2,14.5,49900.0,0,0,0,0,1,1,0,0,0,0,0,0,2024,12,12
1,1,3,3,15.0,77300.0,0,0,0,0,1,0,0,0,0,0,0,1,2024,12,13
1,2,1,1,18.0,8300.0,0,0,0,1,0,0,0,0,0,0,0,1,2024,12,14
1,4,1,2,28.0,112100.0,0,0,0,1,0,0,1,0,0,0,0,0,2024,12,15
0,2,4,3,18.0,86900.0,0,0,1,0,0,0,0,0,1,0,0,0,2024,12,16
0,4,1,2,26.0,103800.0,0,0,1,0,0,0,0,0,0,0,0,1,2024,12,17
1,3,5,2,26.0,81800.0,0,0,1,0,0,0,0,0,0,0,1,0,2024,12,18
0,5,4,2,9.0,74700.0,0,0,1,0,0,0,0,0,0,0,0,1,2024,12,19
0,2,3,3,15.0,38400.0,0,0,1,0,0,0,0,0,0,0,0,1,2024,12,20
1,1,1,1,10.0,82300.0,1,0,0,0,0,0,0,0,0,0,0,1,2024,12,21
0,2,1,3,18.0,81500.0,0,0,0,1,0,0,0,0,0,0,0,1,2024,12,22
1,4,4,1,5.0,117600.0,0,0,0,1,0,0,0,0,0,1,0,0,2024,12,23
0,1,4,3,15.0,81500.0,0,0,0,1,0,0,0,0,0,0,1,0,2024,12,24
0,3,3,1,14.5,116700.0,0,0,0,0,1,1,0,0,0,0,0,0,2024,12,25
1,2,1,2,18.0,78100.0,0,0,0,1,0,0,0,0,1,0,0,0,2024,12,26
0,1,5,2,15.0,94700.0,0,0,1,0,0,0,0,0,0,0,0,1,2024,12,27
1,1,2,2,13.0,96200.0,0,1,0,0,0,0,0,0,0,0,0,1,2024,12,28
0,1,3,1,16.0,38800.0,0,0,0,1,0,0,0,0,0,0,0,1,2024,12,29
1,2,1,3,18.0,74700.0,0,1,0,0,0,0,0,0,1,0,0,0,2024,12,30
1,1,4,3,30.0,18100.0,0,0,1,0,0,0,0,1,0,0,0,0,2024,12,31
0,2,5,3,8.0,128300.0,0,0,0,1,0,0,0,0,1,0,0,0,2025,1,1
0,4,5,2,27.0,43200.0,0,0,0,1,0,0,0,0,1,0,0,0,2025,1,2
0,5,3,2,1.0,43700.0,0,0,0,1,0,0,0,0,1,0,0,0,2025,1,3
0,1,1,1,17.0,115300.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,1,4
0,2,2,1,1.0,55600.0,0,0,0,1,0,1,0,0,0,0,0,0,2025,1,5
0,1,5,2,15.0,105200.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,1,6
1,5,1,3,16.0,72800.0,0,0,0,0,1,1,0,0,0,0,0,0,2025,1,7
0,5,1,3,19.0,145700.0,1,0,0,0,0,0,0,0,0,0,0,1,2025,1,8
1,4,3,1,15.0,24000.0,0,0,1,0,0,0,0,0,0,0,1,0,2025,1,9
0,5,4,2,17.0,81500.0,0,0,0,1,0,1,0,0,0,0,0,0,2025,1,10
1,1,3,3,24.0,145300.0,0,0,0,1,0,0,0,0,0,1,0,0,2025,1,11
1,5,1,2,16.0,30300.0,0,0,1,0,0,0,0,0,0,0,1,0,2025,1,12
1,1,4,3,2.0,32900.0,0,0,1,0,0,0,1,0,0,0,0,0,2025,1,13
1,3,1,3,6.0,52900.0,0,1,0,0,0,0,0,1,0,0,0,0,2025,1,14
1,1,3,2,15.0,89900.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,1,15
1,3,5,2,14.5,53900.0,0,0,0,0,1,0,0,0,0,0,1,0,2025,1,16
0,5,3,3,16.0,126500.0,0,0,0,1,0,0,0,0,1,0,0,0,2025,1,17
1,2,3,3,18.0,74700.0,0,1,0,0,0,0,0,0,0,1,0,0,2025,1,18
0,1,3,1,15.0,67100.0,0,0,0,1,0,0,0,0,0,0,1,0,2025,1,19
0,5,3,3,0.0,143300.0,0,0,0,1,0,0,0,0,0,1,0,0,2025,1,20
1,3,3,2,14.5,28000.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,1,21
1,5,1,1,16.0,88000.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,1,22
0,1,5,2,15.0,113700.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,1,23
1,3,1,3,14.5,88500.0,0,0,0,0,1,0,0,0,1,0,0,0,2025,1,24
1,5,1,3,8.0,65500.0,0,0,0,1,0,0,0,0,0,0,1,0,2025,1,25
1,5,3,3,22.0,41300.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,1,26
0,3,3,3,14.5,148100.0,0,0,0,0,1,0,0,0,0,0,1,0,2025,1,27
1,1,1,3,27.0,59900.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,1,28
1,4,3,3,15.0,84800.0,0,0,0,0,1,0,1,0,0,0,0,0,2025,1,29
1,2,3,3,18.0,47700.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,1,30
0,5,4,2,11.0,68800.0,0,0,0,0,1,0,0,0,0,1,0,0,2025,1,31
1,1,1,2,10.0,42000.0,0,0,0,1,0,0,0,0,0,1,0,0,2025,2,1
0,1,3,3,15.0,22600.0,0,0,0,1,0,0,1,0,0,0,0,0,2025,2,2
0,4,5,3,15.0,30500.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,2,3
1,2,5,3,18.0,78100.0,0,0,0,1,0,0,0,0,1,0,0,0,2025,2,4
1,1,4,3,30.0,29800.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,2,5
0,5,1,2,16.0,7300.0,0,0,0,1,0,0,0,0,1,0,0,0,2025,2,6
1,1,3,1,1.0,131600.0,0,0,0,1,0,0,1,0,0,0,0,0,2025,2,7
1,1,5,1,29.0,44500.0,0,0,0,0,1,0,0,1,0,0,0,0,2025,2,8
1,1,3,3,14.0,43200.0,0,0,0,0,1,0,0,0,1,0,0,0,2025,2,9
1,2,3,3,18.0,74700.0,0,1,0,0,0,0,0,0,0,0,1,0,2025,2,10
0,3,4,3,14.5,81500.0,0,0,0,1,0,0,1,0,0,0,0,0,2025,2,11
0,1,3,3,15.0,78200.0,1,0,0,0,0,0,0,1,0,0,0,0,2025,2,12
1,2,3,1,30.0,104100.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,2,13
0,1,3,3,15.0,18100.0,0,1,0,0,0,0,1,0,0,0,0,0,2025,2,14
0,5,3,2,16.0,28200.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,2,15
1,5,3,1,18.0,143100.0,0,0,1,0,0,0,0,1,0,0,0,0,2025,2,16
0,2,3,1,25.0,74700.0,0,0,1,0,0,0,1,0,0,0,0,0,2025,2,17
0,2,3,2,18.0,30000.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,2,18
1,4,3,1,15.0,114700.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,2,19
1,1,5,3,20.0,78000.0,0,0,0,0,1,0,0,0,1,0,0,0,2025,2,20
0,5,1,2,12.0,97400.0,0,0,0,1,0,0,0,1,0,0,0,0,2025,2,21
0,2,5,1,18.0,90000.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,2,22
1,1,3,3,18.0,71400.0,0,1,0,0,0,0,1,0,0,0,0,0,2025,2,23
1,4,1,2,15.0,59600.0,0,0,0,1,0,0,0,1,0,0,0,0,2025,2,24
0,2,3,3,18.0,137900.0,0,0,1,0,0,0,0,0,1,0,0,0,2025,2,25
1,2,2,3,18.0,85600.0,0,1,0,0,0,0,0,1,0,0,0,0,2025,2,26
1,1,3,1,11.0,38800.0,0,0,0,0,1,1,0,0,0,0,0,0,2025,2,27
1,1,3,1,15.0,84400.0,0,0,1,0,0,0,1,0,0,0,0,0,2025,2,28
1,1,1,1,15.0,74700.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,3,1
1,3,3,2,14.5,38600.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,3,2
0,1,5,2,11.0,105500.0,0,1,0,0,0,0,0,0,1,0,0,0,2025,3,3
1,2,2,2,18.0,61600.0,0,0,1,0,0,0,0,0,1,0,0,0,2025,3,4
0,5,2,2,23.0,77300.0,0,0,0,0,1,1,0,0,0,0,0,0,2025,3,5
1,2,5,2,18.0,144200.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,3,6
1,5,2,3,16.0,39800.0,0,0,0,1,0,0,0,0,0,1,0,0,2025,3,7
1,1,4,2,15.0,33200.0,0,0,1,0,0,1,0,0,0,0,0,0,2025,3,8
1,2,1,2,18.0,110300.0,0,0,1,0,0,0,1,0,0,0,0,0,2025,3,9
1,2,3,3,28.0,74700.0,0,1,0,0,0,0,0,0,1,0,0,0,2025,3,10
1,3,3,3,20.0,138500.0,0,0,1,0,0,0,1,0,0,0,0,0,2025,3,11
0,1,4,1,15.0,109000.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,3,12
1,4,2,1,15.0,9900.0,0,0,0,1,0,0,0,1,0,0,0,0,2025,3,13
1,4,5,1,15.0,78100.0,0,0,0,1,0,0,0,0,1,0,0,0,2025,3,14
0,5,3,3,0.0,75800.0,0,0,1,0,0,0,0,0,0,0,1,0,2025,3,15
1,3,3,3,14.0,47300.0,0,0,0,0,1,0,0,1,0,0,0,0,2025,3,16
1,5,1,3,29.0,72800.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,3,17
1,4,3,3,16.0,142700.0,0,1,0,0,0,0,1,0,0,0,0,0,2025,3,18
1,1,3,3,15.0,35800.0,0,0,1,0,0,0,0,0,0,0,1,0,2025,3,19
1,3,1,1,14.5,32300.0,0,0,0,1,0,0,1,0,0,0,0,0,2025,3,20
1,2,1,3,18.0,51000.0,0,0,0,0,1,0,0,0,0,0,1,0,2025,3,21
1,1,3,3,28.0,128000.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,3,22
1,2,1,3,20.0,144700.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,3,23
1,1,3,2,15.0,89800.0,0,0,0,0,1,0,1,0,0,0,0,0,2025,3,24
0,1,4,3,29.0,106200.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,3,25
1,4,4,2,15.0,106200.0,0,0,1,0,0,0,0,1,0,0,0,0,2025,3,26
0,1,3,3,15.0,66900.0,0,0,0,0,1,0,0,0,1,0,0,0,2025,3,27
1,1,1,3,22.0,81800.0,1,0,0,0,0,0,0,0,0,0,0,1,2025,3,28
1,1,5,2,15.0,7500.0,0,0,1,0,0,0,0,1,0,0,0,0,2025,3,29
0,2,4,3,11.0,86800.0,0,0,0,1,0,0,1,0,0,0,0,0,2025,3,30
0,1,1,1,15.0,80800.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,3,31
1,2,4,3,18.0,144800.0,0,0,0,0,1,0,0,0,1,0,0,0,2025,4,1
0,1,3,3,15.0,45200.0,1,0,0,0,0,1,0,0,0,0,0,0,2025,4,2
1,4,1,3,5.0,97600.0,1,0,0,0,0,0,1,0,0,0,0,0,2025,4,3
1,5,4,1,16.0,29600.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,4,4
1,5,3,1,20.0,88600.0,0,0,0,1,0,0,0,1,0,0,0,0,2025,4,5
1,4,1,3,24.0,37100.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,4,6
1,2,3,1,18.0,41800.0,0,0,1,0,0,0,0,0,0,1,0,0,2025,4,7
0,1,1,3,15.0,90900.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,4,8
0,4,3,1,15.0,74700.0,0,0,1,0,0,1,0,0,0,0,0,0,2025,4,9
1,1,4,3,15.0,38100.0,1,0,0,0,0,0,1,0,0,0,0,0,2025,4,10
1,2,3,3,18.0,74700.0,0,1,0,0,0,0,0,0,0,1,0,0,2025,4,11
0,2,1,3,29.0,92200.0,0,0,0,0,1,0,1,0,0,0,0,0,2025,4,12
1,5,4,2,14.0,117100.0,1,0,0,0,0,0,1,0,0,0,0,0,2025,4,13
1,2,1,3,18.0,81800.0,0,0,1,0,0,0,0,0,0,0,1,0,2025,4,14
1,1,5,3,15.0,78600.0,1,0,0,0,0,0,0,0,0,0,0,1,2025,4,15
1,1,5,2,5.0,111000.0,0,0,0,1,0,0,1,0,0,0,0,0,2025,4,16
0,1,4,2,15.0,82600.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,4,17
1,3,1,2,14.5,139600.0,0,0,0,1,0,0,0,0,0,0,1,0,2025,4,18
1,2,3,1,16.0,87900.0,1,0,0,0,0,0,0,0,1,0,0,0,2025,4,19
1,4,3,3,15.0,24200.0,1,0,0,0,0,0,0,0,0,0,0,1,2025,4,20
1,5,5,2,16.0,56100.0,1,0,0,0,0,0,0,0,0,0,0,1,2025,4,21
1,1,1,2,18.0,81800.0,0,0,1,0,0,0,0,1,0,0,0,0,2025,4,22
0,1,3,1,24.0,114400.0,0,1,0,0,0,0,0,1,0,0,0,0,2025,4,23
0,5,5,3,25.0,139500.0,0,0,0,0,1,0,1,0,0,0,0,0,2025,4,24
1,1,4,2,21.0,102200.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,4,25
0,1,3,2,15.0,64500.0,0,0,0,0,1,0,0,0,1,0,0,0,2025,4,26
0,5,3,1,16.0,33300.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,4,27
1,5,1,3,7.0,77700.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,4,28
0,1,5,3,10.0,22200.0,0,1,0,0,0,1,0,0,0,0,0,0,2025,4,29
1,2,4,1,5.0,78100.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,4,30
0,2,4,1,18.0,90900.0,0,1,0,0,0,0,0,0,0,0,1,0,2025,5,1
1,1,3,2,15.0,78100.0,0,0,0,1,0,0,0,0,0,1,0,0,2025,5,2
1,1,2,1,15.0,103800.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,5,3
1,5,3,3,16.0,34800.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,5,4
0,3,4,3,14.5,78200.0,1,0,0,0,0,0,0,0,0,0,0,1,2025,5,5
1,1,3,2,14.0,11900.0,0,1,0,0,0,0,0,1,0,0,0,0,2025,5,6
0,1,4,2,15.0,94800.0,0,1,0,0,0,0,0,0,0,1,0,0,2025,5,7
0,2,1,2,20.0,113500.0,0,0,0,1,0,0,0,0,0,0,1,0,2025,5,8
1,2,3,1,18.0,43900.0,0,0,1,0,0,0,0,0,0,0,1,0,2025,5,9
0,1,3,1,6.0,25900.0,0,0,0,0,1,0,0,0,1,0,0,0,2025,5,10
